contigName	contigLen	totalAvgDepth	mapped_sorted.bam	mapped_sorted.bam-var
contig_1760	113322	2.84312	2.84312	3.60211
contig_17600	6199	1.09621	1.09621	0.261576
contig_17601	11990	0.451689	0.451689	0.557572
contig_17607	6319	0.368617	0.368617	0.369966
contig_17608	15788	0.00869676	0.00869676	0.00862233
contig_17609	11547	0.806879	0.806879	1.58416
contig_1761	16896	2.2388	2.2388	3.15182
contig_17610	8125	0.427586	0.427586	0.358166
contig_17611	14956	0.943334	0.943334	0.529683
contig_17613	13893	1.40472	1.40472	2.09775
contig_17615	9054	0.384546	0.384546	0.682003
contig_17616	40376	1.84662	1.84662	3.52629
contig_17617	66435	1.9782	1.9782	3.84338
contig_17618	6147	0.832583	0.832583	0.770494
contig_17619	7914	0.241757	0.241757	0.183353
contig_1762	12008	1.23065	1.23065	1.52862
contig_17620	5061	0.612299	0.612299	1.52914
contig_17621	8806	0.462685	0.462685	0.36328
contig_17622	10812	1.04783	1.04783	0.669027
contig_17623	6622	2.21724	2.21724	0.904074
contig_17624	73058	0.577893	0.577893	0.676444
contig_17625	13890	0.731368	0.731368	1.22009
contig_17626	12793	0	0	0
contig_17627	14112	0.392852	0.392852	0.778005
contig_17628	19796	3.17719	3.17719	14.703
contig_17629	8318	0.333864	0.333864	0.22609
contig_1763	6888	1.58549	1.58549	0.378999
contig_17630	13932	1.03403	1.03403	2.9319
contig_17631	27515	1.99368	1.99368	1.60393
contig_17632	11606	0.566341	0.566341	0.612967
contig_17633	10780	1.90038	1.90038	4.19457
contig_17634	5681	1.00687	1.00687	1.96592
contig_17635	5602	0.389032	0.389032	0.237742
contig_17636	11196	2.01919	2.01919	0.567495
contig_17637	6531	0.14026	0.14026	0.135035
contig_17639	8055	5.54687	5.54687	18.0199
contig_1764	56734	2.53556	2.53556	10.9697
contig_17644	6300	3.89691	3.89691	4.65915
contig_17649	14570	1.31394	1.31394	1.66637
contig_1765	13066	2.8539	2.8539	2.20787
contig_17650	11652	2.11285	2.11285	2.35204
contig_17651	12507	0.219633	0.219633	0.331016
contig_17652	13615	0.925288	0.925288	1.16939
contig_17653	10103	0.0997689	0.0997689	0.0898216
contig_17654	8121	0.655501	0.655501	0.358837
contig_17655	6892	0	0	0
contig_17656	6000	0.311795	0.311795	0.349341
contig_17657	34581	1.12207	1.12207	2.49995
contig_17658	6070	1.09392	1.09392	1.20359
contig_17659	24059	1.45385	1.45385	1.71071
contig_1766	21388	1.66193	1.66193	1.07592
contig_17660	116135	3.93495	3.93495	6.23251
contig_17662	6826	0.299131	0.299131	0.20968
contig_17663	10506	2.74575	2.74575	2.55213
contig_17664	13398	2.25687	2.25687	1.07492
contig_17665	8485	1.67235	1.67235	0.943924
contig_17666	32080	0.878171	0.878171	1.28175
contig_17667	12944	2.38174	2.38174	1.17534
contig_17668	18391	0.606655	0.606655	1.0974
contig_17669	5718	0.895115	0.895115	1.28953
contig_1767	7377	1.52193	1.52193	6.84738
contig_17670	5142	0.340946	0.340946	0.321319
contig_17671	54822	2.69339	2.69339	5.90712
contig_17672	10062	0.331517	0.331517	0.308771
contig_17674	13665	0.540363	0.540363	0.825103
contig_17675	14308	1.58921	1.58921	1.70754
contig_17676	14105	2.32361	2.32361	1.38505
contig_17677	10250	0.807921	0.807921	0.672562
contig_17678	7501	1.27779	1.27779	0.682222
contig_17679	17329	1.32336	1.32336	1.75169
contig_17680	5737	2.54734	2.54734	0.969664
contig_17681	13470	1.96622	1.96622	2.95149
contig_17682	23658	0.995916	0.995916	1.81128
contig_17683	18271	0.531979	0.531979	0.770578
contig_17684	5696	1.14587	1.14587	1.45487
contig_17685	5530	1.2119	1.2119	0.690554
contig_17687	12582	1.34443	1.34443	1.48804
contig_17688	5551	2.17867	2.17867	0.521968
contig_17689	5929	1.76847	1.76847	2.31082
contig_1769	12478	1.38595	1.38595	1.28903
contig_17690	17655	3.87546	3.87546	3.8335
contig_17691	46214	1.69568	1.69568	2.29503
contig_17692	15387	1.8858	1.8858	1.37333
contig_17693	50760	1.81545	1.81545	3.99715
contig_17694	18368	2.74629	2.74629	5.36309
contig_17695	6413	1.78078	1.78078	0.647725
contig_17696	7945	0.522643	0.522643	0.550271
contig_17698	186112	2.33804	2.33804	3.18248
contig_17699	5457	0.954965	0.954965	1.02155
contig_177	12471	5.07938	5.07938	38.5728
contig_17701	9513	0.106697	0.106697	0.0953218
contig_17705	6441	0	0	0
contig_17706	46268	2.03962	2.03962	2.82105
contig_17707	53789	3.11247	3.11247	6.74205
contig_17708	32812	0.71251	0.71251	1.17228
contig_17709	9046	0.428395	0.428395	0.33349
contig_1771	6572	0.309094	0.309094	0.388021
contig_17710	18452	4.42034	4.42034	13.7824
contig_17711	5022	0	0	0
contig_17712	38030	3.66721	3.66721	7.54495
contig_17713	12172	3.09142	3.09142	2.50622
contig_17714	6517	0.133187	0.133187	0.115463
contig_17715	16338	2.29306	2.29306	2.23392
contig_17716	13122	1.37088	1.37088	1.12315
contig_17717	21530	0.824135	0.824135	0.899559
contig_17718	17534	0.254487	0.254487	0.24139
contig_17719	7856	1.17337	1.17337	1.14684
contig_1772	7592	1.4046	1.4046	1.66059
contig_17720	10539	1.31245	1.31245	1.67599
contig_17721	8401	0.647437	0.647437	0.625064
contig_17722	41576	2.04953	2.04953	3.50294
contig_17723	13567	2.48364	2.48364	3.56214
contig_17724	5865	2.08906	2.08906	0.64851
contig_17725	7162	0.713063	0.713063	0.815907
contig_17726	5730	3.85215	3.85215	3.19183
contig_17727	35630	1.9823	1.9823	3.40561
contig_17728	15330	0.640316	0.640316	1.03857
contig_17729	42543	0.931309	0.931309	1.64775
contig_1773	7659	7.48076	7.48076	7.46678
contig_17730	6245	0.409352	0.409352	0.545075
contig_17731	26290	1.89526	1.89526	2.22212
contig_17732	7649	3.44379	3.44379	8.18791
contig_17735	5156	3.64023	3.64023	7.07271
contig_17736	9292	2.74349	2.74349	3.49661
contig_17737	8208	0.879623	0.879623	0.727997
contig_17739	39797	1.39161	1.39161	1.13208
contig_17740	6728	0.0760109	0.0760109	0.0702367
contig_17741	7526	0.979528	0.979528	1.03677
contig_17742	16643	0.0303159	0.0303159	0.0293975
contig_17743	7406	0.61866	0.61866	0.506411
contig_17744	17642	5.27744	5.27744	6.36544
contig_17745	73782	4.5757	4.5757	9.29558
contig_17747	33187	1.59276	1.59276	3.80744
contig_17748	16862	1.27154	1.27154	2.51456
contig_1775	158453	25.3798	25.3798	103.22
contig_17751	8268	2.00949	2.00949	0.573896
contig_17752	53586	0.866888	0.866888	1.36674
contig_17753	81632	2.16208	2.16208	3.13296
contig_17754	17936	0.916114	0.916114	1.52581
contig_17755	9220	0.329658	0.329658	0.22099
contig_17756	10986	1.44038	1.44038	1.54057
contig_17757	28461	1.0693	1.0693	1.14635
contig_17759	7523	2.2577	2.2577	1.63845
contig_17760	40377	2.66438	2.66438	4.37831
contig_17761	50911	1.25177	1.25177	3.72883
contig_17763	78036	2.40065	2.40065	3.93125
contig_17764	24046	1.7844	1.7844	2.16313
contig_17765	8718	5.03186	5.03186	3.75907
contig_17767	5003	2.4422	2.4422	1.41069
contig_17770	6210	1.0434	1.0434	1.02425
contig_17771	79725	2.6709	2.6709	4.97988
contig_17772	14191	1.43572	1.43572	1.08871
contig_17773	34209	0.740715	0.740715	1.2334
contig_17774	6372	1.49325	1.49325	1.20642
contig_17775	9210	0.806954	0.806954	0.764078
contig_17776	13960	0.433454	0.433454	0.536879
contig_17778	13942	2.17662	2.17662	2.6062
contig_17779	19253	0.874993	0.874993	1.61677
contig_17780	96578	3.56062	3.56062	6.92221
contig_17781	13226	0.996559	0.996559	1.89641
contig_17782	7604	1.06091	1.06091	0.477145
contig_17783	16601	1.87703	1.87703	0.568675
contig_17784	17714	1.62207	1.62207	2.44548
contig_17785	45618	3.36426	3.36426	8.91295
contig_17786	38132	1.75351	1.75351	2.80334
contig_17787	10626	1.01203	1.01203	2.44126
contig_17788	54393	1.13008	1.13008	1.34862
contig_17789	23394	2.62179	2.62179	2.16084
contig_17790	12377	1.00605	1.00605	1.56058
contig_17791	30021	2.09805	2.09805	2.54535
contig_17792	38040	1.37303	1.37303	1.40242
contig_17793	15409	570.285	570.285	8.4864e+06
contig_17794	15056	436.188	436.188	5.3792e+06
contig_17795	16213	0.851398	0.851398	0.678015
contig_17796	20924	0.603639	0.603639	0.625695
contig_17799	16617	1.37268	1.37268	2.16606
contig_1780	10866	18.722	18.722	69.0688
contig_17800	15626	0.766089	0.766089	0.779643
contig_17802	8110	1.87173	1.87173	0.544043
contig_17803	28261	1.87937	1.87937	1.73757
contig_17804	24975	1.85132	1.85132	1.90712
contig_17805	14256	0.338012	0.338012	0.651423
contig_17806	19161	1.48209	1.48209	1.4936
contig_17807	25371	1.55291	1.55291	1.80538
contig_17808	25720	0.448455	0.448455	1.1188
contig_17809	54888	1.68682	1.68682	7.79845
contig_1781	5037	0.881318	0.881318	1.28598
contig_17810	22298	0.244672	0.244672	0.21594
contig_17811	23687	2.41135	2.41135	3.1636
contig_17812	9581	1.20454	1.20454	3.01444
contig_17813	23926	0.607293	0.607293	0.661628
contig_17814	19319	1.24362	1.24362	1.41198
contig_17815	84987	2.49246	2.49246	5.06397
contig_17816	12091	1.61352	1.61352	1.34513
contig_17817	12956	1.20467	1.20467	1.35795
contig_17818	9709	3.6553	3.6553	3.79695
contig_17819	19023	1.43411	1.43411	1.90443
contig_1782	16023	0.813142	0.813142	1.34035
contig_17820	11657	2.23777	2.23777	1.67492
contig_17822	32456	2.12335	2.12335	4.8003
contig_17823	24238	0.748007	0.748007	0.988602
contig_17824	9974	2.0625	2.0625	1.56018
contig_17825	15998	0.0315497	0.0315497	0.0305624
contig_17826	5881	2.10295	2.10295	0.428499
contig_17827	25973	3.62475	3.62475	3.17676
contig_17828	5769	2.28528	2.28528	1.76078
contig_17829	29743	0.40317	0.40317	0.481526
contig_1783	62675	1.07216	1.07216	1.07501
contig_17830	11413	1.26663	1.26663	0.606671
contig_17831	7816	0	0	0
contig_17833	17471	2.07938	2.07938	5.99668
contig_17834	14100	1.33333	1.33333	0.880184
contig_17835	26104	1.20575	1.20575	0.961736
contig_17837	18003	0.504173	0.504173	0.590856
contig_17838	6971	1.81322	1.81322	0.773283
contig_17839	11082	0.963502	0.963502	1.72059
contig_1784	9575	4.06865	4.06865	5.80849
contig_17840	15325	4.2031	4.2031	4.54281
contig_17841	61986	2.09063	2.09063	3.15794
contig_17842	7838	4.00494	4.00494	7.75275
contig_17843	10800	0.666291	0.666291	1.39548
contig_17844	35306	0.307856	0.307856	0.39706
contig_17845	25127	1.20407	1.20407	0.969748
contig_17846	71244	2.99485	2.99485	4.75553
contig_17847	10444	0.589955	0.589955	1.50542
contig_17848	29135	1.65931	1.65931	3.31459
contig_17849	7333	1.08061	1.08061	1.3991
contig_1785	9344	9.42169	9.42169	171.377
contig_17851	6050	1.5778	1.5778	0.752217
contig_17852	22066	0.873152	0.873152	1.09014
contig_17853	7600	1.13557	1.13557	0.623336
contig_17854	14260	1.31141	1.31141	0.703589
contig_17855	37493	1.27759	1.27759	1.36123
contig_17856	6374	0.950032	0.950032	0.768693
contig_17857	34823	1.79543	1.79543	1.70101
contig_17858	21293	1.42038	1.42038	1.90817
contig_17859	12564	1.3989	1.3989	1.40992
contig_1786	11513	1.08211	1.08211	1.85586
contig_17860	53568	1.54309	1.54309	2.6389
contig_17862	7264	2.86168	2.86168	1.77398
contig_17863	31280	2.08278	2.08278	1.82094
contig_17864	6434	0.62317	0.62317	0.709172
contig_17865	42002	0.718413	0.718413	1.05549
contig_17866	23466	2.01698	2.01698	2.67116
contig_17869	45724	0.908961	0.908961	1.80576
contig_1787	6113	1.65118	1.65118	0.424743
contig_17875	55633	1.69868	1.69868	2.79778
contig_17876	9599	1.28776	1.28776	5.82104
contig_17878	15702	0.739583	0.739583	1.96301
contig_17879	16969	2.63446	2.63446	2.25529
contig_17880	32164	2.0785	2.0785	2.54255
contig_17881	19247	2.13594	2.13594	3.12118
contig_17882	15511	0.708873	0.708873	0.996422
contig_17883	20922	1.46298	1.46298	1.77098
contig_17884	13161	2.14926	2.14926	0.906857
contig_17885	5546	1.22165	1.22165	1.10045
contig_17886	7083	1.02885	1.02885	1.10134
contig_17887	20957	0.588888	0.588888	0.919498
contig_17888	22790	2.14368	2.14368	5.47163
contig_17889	9055	0.280067	0.280067	0.466669
contig_1789	29907	1.11597	1.11597	1.61299
contig_17890	33829	1.17521	1.17521	1.29715
contig_17891	9187	0.790639	0.790639	0.87115
contig_17892	42311	0.896255	0.896255	1.25228
contig_17893	28604	2.24028	2.24028	1.80415
contig_17894	26569	0.585677	0.585677	0.996757
contig_17895	8423	0.241509	0.241509	0.183453
contig_17896	17370	0.963763	0.963763	0.982505
contig_17897	15349	3.2962	3.2962	2.18801
contig_17898	20509	1.4985	1.4985	1.00288
contig_17899	12840	1.3108	1.3108	2.27808
contig_179	102651	5.48982	5.48982	13.4963
contig_1790	12073	1.04596	1.04596	1.18636
contig_17900	20559	1.43329	1.43329	1.43205
contig_17901	10917	1.33008	1.33008	1.13806
contig_17902	36777	2.42635	2.42635	3.68626
contig_17903	8419	1.28383	1.28383	0.762106
contig_17904	14889	2.44643	2.44643	2.8444
contig_17905	10938	0.573878	0.573878	0.408098
contig_17906	48196	1.03736	1.03736	1.06223
contig_17907	16770	1.00487	1.00487	1.25292
contig_1791	75378	1.88276	1.88276	2.07374
contig_17910	5934	0.762275	0.762275	0.508727
contig_17911	7504	1.02352	1.02352	1.18458
contig_17912	42651	0.919978	0.919978	1.4102
contig_17913	20396	1.61647	1.61647	1.36403
contig_17914	23086	1.92994	1.92994	1.69261
contig_17915	52634	1.64258	1.64258	2.55724
contig_17917	25830	0.446067	0.446067	0.647905
contig_17918	18538	3.99298	3.99298	11.4679
contig_17919	79640	2.51351	2.51351	5.61008
contig_1792	37741	0.946477	0.946477	1.61868
contig_17920	23689	1.08968	1.08968	2.17438
contig_17921	23897	0.482966	0.482966	0.617362
contig_17922	31708	1.61221	1.61221	2.10853
contig_17923	61941	0.978541	0.978541	1.51407
contig_17924	18232	3.85903	3.85903	4.08602
contig_17925	75832	3.65837	3.65837	2.50731
contig_17926	10923	0.359139	0.359139	0.491211
contig_17927	12594	4.02314	4.02314	5.33965
contig_17928	6907	0.221548	0.221548	0.316054
contig_17929	28156	0.583339	0.583339	1.1442
contig_17930	23107	2.07771	2.07771	1.94204
contig_17931	71886	2.16386	2.16386	5.401
contig_17932	60401	1.22946	1.22946	1.24081
contig_17933	68006	4.59505	4.59505	6.22281
contig_17934	6189	1.78539	1.78539	2.15198
contig_17935	7526	0	0	0
contig_17936	21828	1.1728	1.1728	2.64962
contig_17937	8858	1.56523	1.56523	1.43036
contig_17938	18162	5.00178	5.00178	6.91728
contig_17939	23588	2.4226	2.4226	0.985155
contig_1794	13838	0.0378434	0.0378434	0.0364146
contig_17940	10080	1.7996	1.7996	0.717531
contig_17941	7782	0.855477	0.855477	0.830824
contig_17942	13000	0.0389105	0.0389105	0.0374049
contig_17943	37432	1.3241	1.3241	2.33421
contig_17944	12597	3.08267	3.08267	3.81344
contig_17945	48329	2.83721	2.83721	4.47691
contig_17946	17888	2.63688	2.63688	4.56233
contig_17947	9220	1.01455	1.01455	1.78798
contig_17948	9480	1.99464	1.99464	2.55008
contig_17949	16930	1.46865	1.46865	1.41328
contig_17950	9189	0.165837	0.165837	0.138348
contig_17951	10948	0.692165	0.692165	1.06951
contig_17952	15945	0.406584	0.406584	0.303856
contig_17953	20044	0.680708	0.680708	0.790336
contig_17954	27452	0.443557	0.443557	0.743287
contig_17955	13440	1.53198	1.53198	0.584565
contig_17956	50193	1.66817	1.66817	2.24053
contig_17957	16755	2.75405	2.75405	5.10495
contig_17958	191007	2.77135	2.77135	4.83616
contig_17959	10036	2.86759	2.86759	7.78633
contig_1796	31279	2.82325	2.82325	3.63604
contig_17960	5201	4.39655	4.39655	11.2328
contig_17961	23706	1.73862	1.73862	3.97363
contig_17962	8576	1.84987	1.84987	1.55938
contig_17963	10252	1.22718	1.22718	1.06898
contig_17964	7854	1.49611	1.49611	0.767206
contig_17965	10765	1.4911	1.4911	1.02495
contig_17966	25184	1.60929	1.60929	1.67812
contig_17967	21520	1.23996	1.23996	1.4724
contig_17968	8252	0.291903	0.291903	0.417559
contig_17969	13894	1.54526	1.54526	0.672439
contig_1797	8354	3.18808	3.18808	2.40777
contig_17970	14640	1.56584	1.56584	1.36299
contig_17971	12526	1.90401	1.90401	0.883896
contig_17972	15111	0.887173	0.887173	1.64147
contig_17975	6777	1.58382	1.58382	1.17476
contig_17976	22456	1.20147	1.20147	1.85104
contig_17978	21351	1.29819	1.29819	1.5996
contig_1798	8524	3.14867	3.14867	3.76904
contig_17981	14240	1.65429	1.65429	1.29737
contig_17982	16468	0.84514	0.84514	0.762429
contig_17983	27519	1.74146	1.74146	4.69097
contig_17984	10702	1.45318	1.45318	3.00785
contig_17985	98382	1.71563	1.71563	3.17546
contig_17986	48364	1.33181	1.33181	1.76038
contig_17987	32812	2.71921	2.71921	3.83737
contig_17988	10993	0.3274	0.3274	0.302125
contig_17989	29953	0.519243	0.519243	1.22704
contig_1799	90062	3.01926	3.01926	7.65525
contig_17990	22632	0.918201	0.918201	0.608438
contig_17991	26991	1.98554	1.98554	2.65143
contig_17992	67423	1.51177	1.51177	1.54447
contig_17993	6040	1.57029	1.57029	0.72629
contig_17994	9579	1.02736	1.02736	0.994227
contig_17995	10908	2.31102	2.31102	1.78588
contig_17997	49286	1.40982	1.40982	1.76111
contig_17998	15890	2.69339	2.69339	1.6234
contig_17999	20851	1.42665	1.42665	1.55569
contig_1800	100912	2.49748	2.49748	4.04154
contig_18000	45576	0.805178	0.805178	1.23283
contig_18001	6939	0.293563	0.293563	0.20741
contig_18002	20840	2.84862	2.84862	4.66924
contig_18003	13086	0.901206	0.901206	2.33087
contig_18004	17317	0.774509	0.774509	0.637411
contig_18005	77119	2.77966	2.77966	3.91797
contig_18006	19457	1.09194	1.09194	1.86921
contig_18007	19476	1.61777	1.61777	0.976647
contig_18008	30601	0.300253	0.300253	0.245842
contig_18009	33453	2.22271	2.22271	2.01
contig_1801	36146	2.35832	2.35832	2.75073
contig_18010	34678	1.27137	1.27137	1.60672
contig_18011	27759	3.57391	3.57391	3.01273
contig_18013	45133	1.86751	1.86751	2.95534
contig_18014	12237	1.02556	1.02556	1.15654
contig_18016	11402	1.84163	1.84163	1.00875
contig_18017	44288	1.24235	1.24235	1.99573
contig_18018	43393	1.0724	1.0724	2.6479
contig_18019	20162	0.81616	0.81616	0.488048
contig_1802	22468	3.15158	3.15158	2.22677
contig_18020	36199	2.386	2.386	4.16011
contig_18021	15771	0.456565	0.456565	0.583409
contig_18022	15879	1.71359	1.71359	1.47971
contig_18023	149959	2.79364	2.79364	4.65362
contig_18024	5511	0.586644	0.586644	0.676488
contig_18025	5769	2.16088	2.16088	0.999741
contig_18026	16452	2.44271	2.44271	3.95522
contig_18027	25096	1.48381	1.48381	1.24327
contig_18028	15094	1.09127	1.09127	1.95738
contig_18029	8804	0.462676	0.462676	0.308516
contig_1803	198137	2.38277	2.38277	5.01285
contig_18030	47300	0.4428	0.4428	0.760201
contig_18031	40856	0.708642	0.708642	0.899762
contig_18032	20361	2.33388	2.33388	3.00402
contig_18033	14436	0.741355	0.741355	0.89662
contig_18034	36217	2.90812	2.90812	2.71689
contig_18035	16615	0.29584	0.29584	1.14465
contig_18036	14641	1.51052	1.51052	1.33058
contig_18037	20632	1.74934	1.74934	1.95963
contig_18038	20255	1.76454	1.76454	1.60783
contig_18039	5851	0.44501	0.44501	0.752655
contig_1804	16554	1.13119	1.13119	1.42661
contig_18040	8390	0.583495	0.583495	0.719818
contig_18041	25000	1.27513	1.27513	2.3033
contig_18042	10727	1.11166	1.11166	1.13531
contig_18044	11795	7.41614	7.41614	30.1444
contig_18046	5564	0.184522	0.184522	0.150502
contig_18047	37690	2.11737	2.11737	3.87573
contig_18048	40550	2.14364	2.14364	4.12482
contig_18049	53083	1.76931	1.76931	1.90545
contig_1805	198813	3.23274	3.23274	3.21297
contig_18050	56051	1.45321	1.45321	1.34769
contig_18051	34880	2.15874	2.15874	2.65003
contig_18052	15660	226.818	226.818	740955
contig_18053	20021	1.17624	1.17624	1.51174
contig_18054	12514	2.95018	2.95018	31.2432
contig_18055	9349	0.843244	0.843244	0.815796
contig_18056	11127	0.837296	0.837296	0.630769
contig_18057	6484	1.12283	1.12283	1.24658
contig_18059	13026	0.581236	0.581236	0.34036
contig_18060	18934	1.44421	1.44421	1.24116
contig_18061	5643	0.530857	0.530857	0.24909
contig_18062	96428	3.1054	3.1054	5.23593
contig_18063	13652	2.13879	2.13879	2.16907
contig_18064	9820	1.63206	1.63206	1.7819
contig_18065	16220	0.385065	0.385065	0.483734
contig_18068	14386	0.952515	0.952515	0.752026
contig_18069	99619	1.56669	1.56669	2.15349
contig_1807	10023	1.10301	1.10301	0.709128
contig_18070	32232	1.99925	1.99925	1.88884
contig_18071	80117	2.73365	2.73365	4.46827
contig_18072	7074	2.09749	2.09749	2.09085
contig_18073	6714	2.02651	2.02651	1.23102
contig_18074	9411	2.12234	2.12234	3.13636
contig_18075	60315	2.49082	2.49082	3.97823
contig_18076	8827	1.25354	1.25354	1.07824
contig_18077	6012	2.26987	2.26987	1.59006
contig_18078	10917	1.1199	1.1199	0.669545
contig_18080	18073	0.765441	0.765441	0.672727
contig_18081	41782	0.693961	0.693961	1.13445
contig_18082	5519	0.557087	0.557087	0.877645
contig_18083	19520	1.1255	1.1255	1.44977
contig_18084	7601	1.66354	1.66354	1.00937
contig_18085	10145	2.41371	2.41371	1.99885
contig_18086	21789	0.822404	0.822404	0.580091
contig_18087	16188	0.8367	0.8367	1.33687
contig_18089	28679	1.76333	1.76333	1.5417
