contigName	contigLen	totalAvgDepth	mapped_sorted_combined.bam	mapped_sorted_combined.bam-var
contig_1656	36758	2.10539	2.10539	7.03518
contig_16560	7176	4.06846	4.06846	2.77104
contig_16561	13797	1.81051	1.81051	0.787303
contig_16562	7061	2.00376	2.00376	1.1947
contig_16563	45550	1.63509	1.63509	2.38815
contig_16564	18864	5.47232	5.47232	6.20158
contig_16565	8597	1.46064	1.46064	1.1114
contig_16566	17411	0.836278	0.836278	1.40706
contig_16567	41342	2.2012	2.2012	2.76929
contig_16569	8420	0.619952	0.619952	0.757803
contig_1657	10550	1.60288	1.60288	3.11989
contig_16571	9979	1.22932	1.22932	1.20156
contig_16572	8861	0.0309953	0.0309953	0.0300304
contig_16573	5766	0.892806	0.892806	0.331504
contig_16574	33586	1.43531	1.43531	1.07671
contig_16575	8369	0.451028	0.451028	0.338374
contig_16576	5068	1.16511	1.16511	0.74149
contig_16577	8973	1.48396	1.48396	1.10492
contig_16578	17505	2.09721	2.09721	4.6527
contig_16579	10029	0.0405912	0.0405912	0.0389477
contig_16580	33235	1.45096	1.45096	1.86841
contig_16581	36549	0.693233	0.693233	1.04709
contig_16582	20311	0.370765	0.370765	0.543412
contig_16583	94811	1.76233	1.76233	2.59818
contig_16584	83502	3.69091	3.69091	8.9089
contig_16585	30044	2.29049	2.29049	2.60074
contig_16586	16710	0.959239	0.959239	0.522845
contig_16587	18319	0.546976	0.546976	0.662775
contig_16588	55888	2.91697	2.91697	5.89262
contig_16589	55483	2.12047	2.12047	3.71606
contig_1659	12696	1.37877	1.37877	2.19075
contig_16590	35783	2.28737	2.28737	3.96043
contig_16591	8469	0	0	0
contig_16592	16773	0.72508	0.72508	0.902567
contig_16593	45666	1.53546	1.53546	3.78726
contig_16594	19986	0.122908	0.122908	0.107832
contig_16595	34129	2.54172	2.54172	3.64729
contig_16596	222925	4.96889	4.96889	8.84279
contig_16597	5233	0.832382	0.832382	0.364262
contig_16598	17307	2.07303	2.07303	1.46667
contig_16599	24746	2.00838	2.00838	2.09145
contig_166	8845	1.49672	1.49672	219.096
contig_1660	26576	1.27454	1.27454	1.50847
contig_16600	6191	1.49628	1.49628	0.587786
contig_16601	17337	3.15221	3.15221	2.48423
contig_16603	15266	0.825483	0.825483	0.564393
contig_16604	7362	3.08638	3.08638	2.12806
contig_16605	33149	1.45601	1.45601	1.5439
contig_16606	134612	4.65919	4.65919	6.30778
contig_16607	6558	1.00375	1.00375	0.641797
contig_16608	7620	1.50616	1.50616	1.3154
contig_16609	11390	0.044395	0.044395	0.0424292
contig_1661	7426	0.684854	0.684854	0.52349
contig_16611	7303	3.4619	3.4619	7.58379
contig_16612	22357	0.647814	0.647814	1.65328
contig_16613	11504	1.7784	1.7784	1.23112
contig_16614	5184	1.47219	1.47219	0.443595
contig_16616	6040	1.48812	1.48812	0.593612
contig_16617	8027	0.189793	0.189793	0.153791
contig_16618	5075	0.693604	0.693604	1.33722
contig_16619	85938	1.62621	1.62621	3.25298
contig_1662	15690	1.53655	1.53655	3.2277
contig_16620	6366	0.02574	0.02574	0.0250815
contig_16621	5048	0.506329	0.506329	0.49299
contig_16623	9379	0.569943	0.569943	0.834128
contig_16624	31909	1.568	1.568	2.52393
contig_16625	17994	0.791022	0.791022	0.761387
contig_16626	9648	0.41693	0.41693	0.546575
contig_16627	16890	2.36571	2.36571	2.6505
contig_16628	12406	1.15707	1.15707	1.09779
contig_16629	11781	2.1214	2.1214	2.97061
contig_1663	11232	1.64754	1.64754	0.893347
contig_16630	9653	1.06766	1.06766	0.79682
contig_16631	8787	1.35915	1.35915	1.07783
contig_16632	14931	3.45633	3.45633	19.8185
contig_16633	12262	1.03608	1.03608	0.842379
contig_16634	37624	5.79396	5.79396	7.43745
contig_16635	10125	0.683308	0.683308	0.680184
contig_16636	35197	2.0731	2.0731	5.43365
contig_16637	9242	1.6377	1.6377	1.26545
contig_1664	9063	1.75474	1.75474	2.02426
contig_16642	8832	2.55483	2.55483	3.65982
contig_16643	5918	0.745666	0.745666	0.530565
contig_16644	5878	0.50611	0.50611	0.725989
contig_16645	15784	0.969106	0.969106	0.851908
contig_16646	6186	2.05003	2.05003	0.721578
contig_16647	11530	0.606415	0.606415	1.07911
contig_16648	5228	1.96258	1.96258	1.08742
contig_16649	9684	1.14422	1.14422	0.667656
contig_1665	11232	0.72884	0.72884	1.78737
contig_16650	5956	1.11884	1.11884	0.560558
contig_16653	15518	0.690786	0.690786	1.29163
contig_16657	10927	0.683493	0.683493	1.07488
contig_16658	15756	2.10483	2.10483	3.72226
contig_16659	15754	3.30563	3.30563	2.50701
contig_1666	58199	2.32204	2.32204	5.5761
contig_16660	73350	1.62974	1.62974	1.41094
contig_16661	11658	0.642162	0.642162	0.40948
contig_16662	8395	2.03117	2.03117	1.82622
contig_16663	20427	1.30029	1.30029	1.86344
contig_16664	20781	0.196743	0.196743	0.214276
contig_16665	16284	3.36246	3.36246	3.14675
contig_16666	7515	2.63693	2.63693	1.46948
contig_16668	9792	0.251193	0.251193	0.188117
contig_16669	18233	3.8508	3.8508	6.06438
contig_16670	7687	0.422449	0.422449	0.404577
contig_16671	6534	0.270363	0.270363	0.291315
contig_16672	19458	2.37057	2.37057	3.79476
contig_16673	30003	0.441597	0.441597	1.2332
contig_16674	5014	1.85033	1.85033	1.52113
contig_16675	166500	2.55838	2.55838	3.85652
contig_16676	13328	0.259068	0.259068	0.288372
contig_16677	5805	1.26242	1.26242	1.24949
contig_16678	31840	2.48703	2.48703	3.10929
contig_16679	25949	1.44649	1.44649	2.9395
contig_1668	65894	2.73734	2.73734	7.18808
contig_16680	7732	0.191506	0.191506	0.230261
contig_16681	15599	3.21853	3.21853	10.491
contig_16682	7147	1.67558	1.67558	0.682634
contig_16683	241926	4.66802	4.66802	8.83904
contig_16684	11725	2.12328	2.12328	1.89682
contig_16685	31255	0.56605	0.56605	1.06328
contig_16687	30776	0.969568	0.969568	1.98503
contig_16689	19073	0.275643	0.275643	0.422483
contig_16690	8077	1.04554	1.04554	0.420172
contig_16692	12548	1.63672	1.63672	0.889606
contig_16693	47610	0.751264	0.751264	1.88319
contig_16694	5824	2.05393	2.05393	0.807938
contig_16695	9227	3.54798	3.54798	7.99806
contig_16696	13779	2.9044	2.9044	4.28443
contig_16697	14412	0.620951	0.620951	0.477026
contig_16698	10500	0.507053	0.507053	0.827019
contig_16699	6713	2.44096	2.44096	1.16846
contig_167	85544	1.55682	1.55682	3.87364
contig_16700	13161	4.05165	4.05165	4.46127
contig_16701	6336	0.961203	0.961203	1.01576
contig_16702	8303	1.82534	1.82534	6.03038
contig_16703	6512	3.32647	3.32647	2.308
contig_16705	12291	1.0556	1.0556	0.695154
contig_16706	19726	2.86157	2.86157	3.62554
contig_16707	22114	1.4567	1.4567	2.34204
contig_16708	5755	0.520071	0.520071	0.727503
contig_1671	11192	1.90228	1.90228	2.20703
contig_16710	5819	1.16176	1.16176	1.03159
contig_16714	50583	2.40418	2.40418	5.02595
contig_16716	17302	0.341709	0.341709	0.381738
contig_16717	15381	1.06808	1.06808	1.43895
contig_16718	5153	0.494303	0.494303	0.472737
contig_1672	10289	1.47066	1.47066	0.498717
contig_16720	11421	0.323574	0.323574	0.317754
contig_16722	20489	2.12542	2.12542	2.70716
contig_16723	31862	4.5503	4.5503	9.25592
contig_16724	6561	1.30588	1.30588	1.15034
contig_16727	12182	1.2234	1.2234	1.19462
contig_16728	8938	0.734752	0.734752	0.700011
contig_16729	11072	1.17121	1.17121	0.55284
contig_1673	24258	0.941762	0.941762	1.71985
contig_16730	5645	2.11483	2.11483	0.938947
contig_16731	28263	1.77686	1.77686	2.21191
contig_16732	10944	0.58653	0.58653	0.359801
contig_16733	10936	1.74791	1.74791	1.01198
contig_16734	14149	2.32581	2.32581	5.38001
contig_16735	26930	1.64895	1.64895	4.56019
contig_16736	6318	0.230707	0.230707	0.204423
contig_16737	5582	1.02835	1.02835	1.05026
contig_16738	72891	2.61511	2.61511	4.14867
contig_16739	6566	0.874688	0.874688	1.01811
contig_1674	13280	0.408378	0.408378	0.257472
contig_16740	54133	2.9018	2.9018	3.67252
contig_16741	32873	2.50781	2.50781	3.44413
contig_16742	11159	1.08366	1.08366	1.05153
contig_16743	13133	0.128322	0.128322	0.178414
contig_16744	10555	0.616338	0.616338	0.639192
contig_16745	6522	0.235248	0.235248	0.299534
contig_16746	7387	0.79135	0.79135	0.73565
contig_16747	9309	1.64931	1.64931	4.2564
contig_16749	18674	2.10991	2.10991	3.94133
contig_1675	52056	2.92716	2.92716	3.08466
contig_16750	20071	3.0384	3.0384	16.3073
contig_16751	13408	9.38935	9.38935	72.8781
contig_16752	12516	2.58798	2.58798	6.79469
contig_16753	8271	1.49169	1.49169	0.934415
contig_16755	7499	0.841475	0.841475	0.859561
contig_16756	22053	0.873259	0.873259	1.00263
contig_16757	17130	3.08516	3.08516	6.35049
contig_16758	19827	0.815571	0.815571	1.62254
contig_1676	55719	1.32833	1.32833	1.53101
contig_16760	14646	2.28146	2.28146	1.16093
contig_16761	17176	1.2468	1.2468	1.17807
contig_16762	13878	4.19588	4.19588	5.72369
contig_16763	16452	3.9413	3.9413	14.7835
contig_16764	13886	1.30591	1.30591	1.43193
contig_16765	35359	2.21557	2.21557	3.52486
contig_16766	36550	2.44069	2.44069	1.21219
contig_16767	7219	1.40444	1.40444	0.724504
contig_16768	7281	1.63231	1.63231	1.38026
contig_16769	6822	1.33693	1.33693	1.58691
contig_1677	63703	1.04209	1.04209	1.29879
contig_16770	5248	1.60514	1.60514	0.908806
contig_16771	11716	0.661162	0.661162	0.775581
contig_16772	10943	1.35486	1.35486	1.28217
contig_16773	19575	0.469755	0.469755	0.893809
contig_16774	10372	1.88779	1.88779	3.2565
contig_16775	6740	2.32473	2.32473	1.04796
contig_16776	24135	0.506942	0.506942	0.816842
contig_16777	7262	0.801322	0.801322	0.641017
contig_16778	8840	0.29229	0.29229	0.44926
contig_16779	60779	0.483399	0.483399	0.775463
contig_1678	11576	1.79057	1.79057	13.5786
contig_16780	17166	1.97161	1.97161	3.70846
contig_16781	12883	1.17294	1.17294	0.967923
contig_16783	5356	0.608144	0.608144	0.445467
contig_16784	31590	1.20496	1.20496	1.42236
contig_16785	7267	1.09808	1.09808	0.732377
contig_16787	10804	1.85414	1.85414	1.16602
contig_16788	7256	0.831973	0.831973	0.336572
contig_16789	13336	0.623388	0.623388	0.234961
contig_1679	24107	2.18124	2.18124	2.23144
contig_16790	19708	2.2919	2.2919	2.05993
contig_16791	41010	0.569261	0.569261	0.863679
contig_16792	5362	2.66865	2.66865	0.939307
contig_16793	6657	0.153681	0.153681	0.130084
contig_16794	24308	3.2708	3.2708	4.19243
contig_16795	8398	3.34178	3.34178	28.7717
contig_16796	15036	2.48186	2.48186	1.6863
contig_16797	71631	2.11069	2.11069	3.27549
contig_16798	7792	0.391259	0.391259	0.348923
contig_16799	42521	2.06252	2.06252	1.95756
contig_168	74427	8.26837	8.26837	23.402
contig_1680	78713	2.4869	2.4869	4.86055
contig_16800	49516	2.29052	2.29052	3.25558
contig_16801	27235	0.893816	0.893816	1.17004
contig_16802	25207	1.72287	1.72287	1.34907
contig_16803	17404	1.01258	1.01258	1.68848
contig_16804	19851	0	0	0
contig_16805	42932	2.60956	2.60956	4.79017
contig_16806	35433	1.4051	1.4051	1.80801
contig_16807	43151	2.18802	2.18802	3.04903
contig_16808	28932	2.18442	2.18442	2.21878
contig_16809	8504	1.43955	1.43955	1.00375
contig_1681	26064	2.6385	2.6385	5.31693
contig_16810	67354	1.55333	1.55333	2.22922
contig_16811	10589	2.09302	2.09302	3.41155
contig_16812	7594	0.00201505	0.00201505	0.00201122
contig_16814	9798	1.76524	1.76524	0.625199
contig_16816	26951	0.485131	0.485131	0.465287
contig_16817	6795	0.974718	0.974718	0.598744
contig_16818	23478	1.44672	1.44672	2.24104
contig_16819	11149	0.446495	0.446495	0.394665
contig_1682	208705	4.84321	4.84321	11.5504
contig_16820	6922	1.47194	1.47194	0.886647
contig_16822	47791	1.381	1.381	3.72192
contig_16823	7354	0.69156	0.69156	0.760802
contig_16824	61517	1.17902	1.17902	2.18357
contig_16825	56213	4.57421	4.57421	8.689
contig_16827	12759	0.427552	0.427552	0.785029
contig_16828	10084	4.11828	4.11828	7.35911
contig_16829	7650	0.457333	0.457333	0.367947
contig_1683	17405	1.43448	1.43448	1.27548
contig_16830	5821	1.96491	1.96491	0.556634
contig_16831	8273	2.21076	2.21076	1.05529
contig_16832	7324	0.932534	0.932534	0.898842
contig_16833	13298	0.70718	0.70718	0.928856
contig_16834	11082	1.79254	1.79254	2.29728
contig_16836	9550	0.184787	0.184787	0.323463
contig_16837	8262	2.286	2.286	4.13072
contig_1684	1.51395e+06	10.174	10.174	14.2029
contig_16842	7136	0.0606928	0.0606928	0.0570172
contig_16844	16618	0.947231	0.947231	2.12825
contig_16845	7495	0.177263	0.177263	0.246035
contig_16846	35413	1.00184	1.00184	1.3936
contig_16847	79072	4.03884	4.03884	4.70626
contig_16848	44614	4.32919	4.32919	9.027
contig_16849	57154	4.52088	4.52088	8.96329
contig_1685	38145	1.56313	1.56313	1.83766
contig_16850	7159	5.79726	5.79726	21.6327
contig_16852	546737	10.8097	10.8097	46.9769
contig_16853	12163	0.58112	0.58112	0.689226
contig_16854	10210	0.310139	0.310139	0.374231
contig_16855	26395	2.90638	2.90638	3.65367
contig_16856	6650	1.45431	1.45431	1.25978
contig_16857	42907	1.10499	1.10499	1.88988
contig_16858	29963	0.303458	0.303458	0.812784
contig_16859	6437	5.1317	5.1317	2.07113
contig_1686	18750	2.08376	2.08376	4.43107
contig_16860	13384	1.8658	1.8658	1.50311
contig_16862	126771	1.59624	1.59624	2.70481
contig_16863	10502	3.43972	3.43972	54.5667
contig_16864	15642	1.56313	1.56313	1.26531
contig_16865	11306	1.77429	1.77429	1.72046
contig_16867	12451	2.03227	2.03227	1.59842
contig_16869	5393	1.74862	1.74862	1.57283
contig_16870	12159	1.75319	1.75319	1.56845
contig_16871	7428	1.65183	1.65183	1.10499
contig_16874	85953	2.04801	2.04801	6.41272
contig_16875	155403	2.15271	2.15271	3.23322
contig_16876	15871	3.75046	3.75046	2.03982
contig_16877	13574	1.22229	1.22229	0.853096
contig_16878	14705	0.881896	0.881896	0.744669
contig_16879	20426	1.11329	1.11329	1.58096
contig_1688	20021	4.63349	4.63349	8.65698
contig_16880	5663	0.302739	0.302739	0.211137
contig_16881	11730	0	0	0
contig_16882	9318	0.567408	0.567408	1.07208
contig_16883	11162	2.37732	2.37732	1.38099
contig_16884	12481	0.666613	0.666613	0.575699
contig_16885	43697	1.31364	1.31364	4.62562
contig_16886	71695	1.34466	1.34466	3.13966
contig_16887	6883	0.341007	0.341007	0.335877
contig_16888	9969	4.30247	4.30247	15.7249
contig_16889	14725	2.26367	2.26367	1.66237
contig_16890	10546	0.240189	0.240189	0.255788
contig_16891	37350	1.24758	1.24758	1.81141
contig_16892	9753	1.74852	1.74852	1.39413
contig_16893	6683	1.34043	1.34043	0.356537
contig_16897	11531	0.0256568	0.0256568	0.0250134
contig_16899	28126	2.99353	2.99353	2.75206
contig_169	44421	2.37849	2.37849	5.35322
contig_1690	237466	7.63996	7.63996	10.8193
contig_16900	19559	2.04596	2.04596	2.0875
contig_16901	26879	0.316286	0.316286	0.47994
contig_16902	64444	1.01344	1.01344	1.39895
contig_16903	8294	0.122667	0.122667	0.107652
contig_16904	29070	1.81933	1.81933	1.80599
contig_16905	45965	2.25913	2.25913	3.19662
contig_16906	8108	0.876225	0.876225	0.606346
contig_16907	22013	2.328	2.328	8.39786
contig_16909	55612	2.53534	2.53534	2.44623
contig_1691	39316	5.77118	5.77118	9.75523
contig_16910	5783	0.293627	0.293627	0.386403
contig_16911	12958	1.10017	1.10017	0.509138
contig_16912	10701	0.236755	0.236755	0.237973
contig_16913	6303	1.78059	1.78059	0.480779
contig_16914	6330	0.160841	0.160841	0.134997
contig_16915	8146	0.865808	0.865808	0.866169
contig_16916	10634	0.572873	0.572873	0.339895
contig_16917	12554	1.19389	1.19389	0.920724
contig_16918	8486	0.685941	0.685941	0.813914
contig_16919	19208	2.22405	2.22405	1.12602
contig_1692	14642	1.87607	1.87607	1.63391
contig_16920	11289	0.926026	0.926026	1.37193
contig_16921	7610	1.23485	1.23485	0.848191
contig_16922	9519	0.81236	0.81236	0.657371
contig_16924	10220	0.0133069	0.0133069	0.013134
contig_16926	10216	0.551361	0.551361	0.587216
contig_16927	7718	1.04466	1.04466	0.437006
contig_16928	31614	2.40971	2.40971	2.38443
contig_16929	16772	1.82373	1.82373	1.01599
contig_1693	135702	5.16805	5.16805	18.2295
contig_16930	15975	1.50844	1.50844	2.38417
contig_16931	16829	0.647461	0.647461	0.37768
contig_16932	56128	1.05497	1.05497	3.03645
contig_16933	46465	1.79896	1.79896	1.95131
contig_16934	13915	0.942245	0.942245	0.297424
contig_16935	15216	0.105668	0.105668	0.0964611
contig_16936	5427	0.552587	0.552587	0.717337
contig_16937	5253	0.863806	0.863806	0.465776
contig_16938	7135	0	0	0
contig_1694	13100	0.231274	0.231274	0.331986
contig_16941	6953	1.79274	1.79274	0.523637
contig_16942	21788	2.24221	2.24221	3.92834
contig_16943	15968	1.93084	1.93084	1.87818
contig_16945	5688	1.16378	1.16378	1.22824
contig_16946	14065	1.56989	1.56989	3.025
contig_16947	73762	1.96789	1.96789	2.92608
contig_16948	5157	1.20491	1.20491	0.372314
contig_16949	16796	1.59936	1.59936	2.86471
contig_1695	9917	2.32262	2.32262	9.64366
contig_16950	24553	1.37749	1.37749	4.24009
contig_16951	16594	1.78399	1.78399	3.47175
contig_16952	16308	0.185605	0.185605	0.27371
contig_16953	5574	0.183813	0.183813	0.150062
contig_16955	19822	0.73414	0.73414	0.859543
contig_16957	123417	0.73486	0.73486	1.28341
contig_16958	10149	2.36344	2.36344	2.87128
contig_16959	6364	1.81783	1.81783	1.33559
contig_1696	15690	1.2399	1.2399	1.25357
contig_16962	14077	0.547282	0.547282	0.887978
contig_16963	13655	11.9599	11.9599	455.385
contig_16964	9668	0.858374	0.858374	0.772617
contig_16966	5909	1.16253	1.16253	1.1021
contig_16967	12499	1.28359	1.28359	1.7824
contig_16968	8465	1.65015	1.65015	1.30259
contig_16969	8059	0.478695	0.478695	0.402875
contig_1697	39518	2.67085	2.67085	4.17865
contig_16970	8546	1.39566	1.39566	1.38237
contig_16972	44144	2.80847	2.80847	4.73901
contig_16973	5235	0.587217	0.587217	0.359289
contig_16974	5319	0.0967305	0.0967305	0.0873949
contig_16975	28519	1.88836	1.88836	1.80614
contig_16976	9904	0.0511585	0.0511585	0.0485488
contig_16977	51010	0.28313	0.28313	0.758604
contig_16978	40148	1.53515	1.53515	3.14502
contig_16979	85825	3.89212	3.89212	5.15629
contig_16980	29884	2.54866	2.54866	4.9074
contig_16981	5820	0.743386	0.743386	0.211599
contig_16982	56027	1.03692	1.03692	1.47759
contig_16983	6876	0.96521	0.96521	0.979615
contig_16984	10844	2.08668	2.08668	1.03284
contig_16985	21303	0.79081	0.79081	0.893194
contig_16986	47817	3.34556	3.34556	5.84151
contig_16987	13020	2.88796	2.88796	4.72437
contig_16988	19585	2.92158	2.92158	6.86053
contig_16989	5516	1.6776	1.6776	0.595039
contig_1699	10510	7.40097	7.40097	14.0108
contig_16990	8854	1.31778	1.31778	1.09422
contig_16991	8687	0.223498	0.223498	0.336414
contig_16992	6567	0.0777622	0.0777622	0.0717261
contig_16993	6181	0.317526	0.317526	0.216745
contig_16995	5699	0.358263	0.358263	0.564153
contig_16996	32410	0.602852	0.602852	0.587538
contig_16997	8916	1.50251	1.50251	0.884807
contig_16998	23468	2.0609	2.0609	1.69284
contig_16999	37566	1.89606	1.89606	1.90105
contig_1700	6499	5.51929	5.51929	8.91251
contig_17001	38919	1.896	1.896	1.1947
contig_17006	66680	2.00451	2.00451	9.17237
contig_17007	5336	0.435789	0.435789	0.564162
contig_17008	8161	0.784796	0.784796	0.836016
contig_17009	7026	0	0	0
contig_1701	12045	6.91854	6.91854	84.2867
contig_17010	17485	0.288434	0.288434	0.208729
contig_17011	15302	0.974459	0.974459	1.32033
contig_17012	69832	2.16948	2.16948	3.55149
contig_17013	6378	1.0729	1.0729	0.636452
contig_17014	12477	0.623104	0.623104	0.697424
contig_17015	14050	4.92439	4.92439	8.20584
contig_17016	91929	2.10909	2.10909	3.50985
contig_17017	30047	1.66505	1.66505	3.69649
contig_17018	6891	1.02715	1.02715	1.59162
contig_17019	15696	2.28303	2.28303	2.29059
contig_1702	57328	2.0932	2.0932	3.01131
contig_17020	9573	0.532527	0.532527	0.470203
contig_17021	8993	0.612349	0.612349	0.432185
contig_17022	5512	0.0926893	0.0926893	0.0841257
contig_17023	19781	1.51699	1.51699	1.68629
contig_17024	33045	0.0151999	0.0151999	0.0149747
contig_17025	25537	0.555324	0.555324	1.0194
contig_17026	8859	1.98668	1.98668	1.24882
contig_17027	8981	0.614313	0.614313	0.79826
contig_17028	6401	1.53847	1.53847	0.454303
contig_17029	63905	3.38504	3.38504	4.37761
contig_1703	60910	2.66624	2.66624	3.0998
contig_17030	42886	1.72314	1.72314	2.61013
contig_17031	33731	2.08871	2.08871	5.28945
contig_17032	17855	0.534425	0.534425	0.733553
contig_17033	78846	1.23839	1.23839	1.9987
contig_17034	5358	0.485407	0.485407	0.438793
contig_17035	11551	0.587755	0.587755	0.591186
contig_17037	16688	0.693917	0.693917	0.889814
contig_17038	22294	2.05735	2.05735	4.36169
contig_17039	7242	0.84264	0.84264	0.657519
contig_1704	19633	1.52974	1.52974	0.949001
contig_17040	15800	1.07859	1.07859	1.59965
contig_17043	19403	1.61305	1.61305	2.99123
contig_17044	29976	1.58392	1.58392	1.2671
contig_17045	16310	0.394988	0.394988	0.762816
contig_17046	43718	2.2604	2.2604	2.22778
contig_17047	6056	0.84321	0.84321	0.464153
contig_17050	7727	1.17606	1.17606	0.768087
contig_17051	6072	1.12985	1.12985	0.772703
