contigName	contigLen	totalAvgDepth	mapped_sorted_secondRun.bam	mapped_sorted_secondRun.bam-var
contig_11792	5763	0	0	0
contig_11793	5265	1.39668	1.39668	0.819348
contig_11794	7350	0.228889	0.228889	0.293478
contig_11795	9203	0.407047	0.407047	0.502771
contig_11796	11886	1.58597	1.58597	0.331233
contig_11797	5250	1.89235	1.89235	0.800917
contig_11798	9445	0.563206	0.563206	0.830834
contig_11799	12409	0.275716	0.275716	0.209469
contig_1180	104502	3.9717	3.9717	4.71027
contig_11800	6513	1.22694	1.22694	0.804117
contig_11801	6261	1.19326	1.19326	5.44376
contig_11802	5063	1.91288	1.91288	2.2709
contig_11804	10130	0.63497	0.63497	0.987654
contig_11805	6894	1.06465	1.06465	0.560852
contig_11806	6429	1.58369	1.58369	1.15581
contig_11807	11917	1.92377	1.92377	1.12794
contig_11808	34538	2.6939	2.6939	3.27542
contig_11809	10739	0.322504	0.322504	0.469358
contig_1181	36992	2.22553	2.22553	1.36179
contig_11810	5387	2.38209	2.38209	0.752956
contig_11812	6488	1.6267	1.6267	0.821643
contig_11813	13446	0.0464049	0.0464049	0.0442546
contig_11814	6900	0.358667	0.358667	0.342673
contig_11815	6945	0.222958	0.222958	0.173258
contig_11816	14706	1.57289	1.57289	2.56952
contig_11817	12292	2.8095	2.8095	1.5959
contig_11818	39402	1.98899	1.98899	3.6298
contig_11819	8162	2.03819	2.03819	0.710521
contig_1182	14853	4.30368	4.30368	2.41718
contig_11822	10249	0.421329	0.421329	0.639006
contig_11823	9697	1.09657	1.09657	0.655873
contig_11824	6808	2.02073	2.02073	1.55274
contig_11825	6624	0.374421	0.374421	0.542013
contig_11826	7967	1.76487	1.76487	0.834075
contig_11827	27407	1.79231	1.79231	1.62657
contig_11828	10310	1.80699	1.80699	1.14921
contig_11829	13026	1.82448	1.82448	1.57887
contig_11830	22388	1.03485	1.03485	1.76905
contig_11831	81164	3.59776	3.59776	4.44098
contig_11832	10185	0.51719	0.51719	0.594177
contig_11833	25086	0.813202	0.813202	0.706943
contig_11834	6996	0.511247	0.511247	0.434316
contig_11835	18645	0.547716	0.547716	0.587259
contig_11836	26633	0.597176	0.597176	0.673288
contig_11837	41576	1.73135	1.73135	3.31231
contig_11838	6951	0.719159	0.719159	0.488431
contig_11839	10908	1.10178	1.10178	1.57179
contig_1184	112450	2.35581	2.35581	3.78581
contig_11840	11617	0.747798	0.747798	1.01861
contig_11841	24196	0.603468	0.603468	0.562643
contig_11842	6998	0.701665	0.701665	0.696252
contig_11843	35798	2.23244	2.23244	3.33379
contig_11844	16839	1.42052	1.42052	0.673931
contig_11847	8122	1.27597	1.27597	0.319258
contig_11848	7044	0.868581	0.868581	0.941359
contig_11849	11890	2.44813	2.44813	0.800947
contig_1185	16273	1.25795	1.25795	2.82489
contig_11850	7505	1.75214	1.75214	4.47405
contig_11851	8893	1.60014	1.60014	0.839845
contig_11852	5702	1.48325	1.48325	0.695115
contig_11853	6989	1.73359	1.73359	1.26128
contig_11854	21427	1.93321	1.93321	3.13618
contig_11855	6403	0.212858	0.212858	0.293918
contig_11857	12442	1.93907	1.93907	0.935627
contig_11858	6018	0.511418	0.511418	0.625884
contig_11859	9898	1.75123	1.75123	1.48431
contig_1186	5769	0.758854	0.758854	1.17696
contig_11860	6836	0.661083	0.661083	0.52564
contig_11861	24352	1.30196	1.30196	1.20517
contig_11862	19186	2.7615	2.7615	3.71331
contig_11863	6799	1.5282	1.5282	0.396978
contig_11864	5203	3.06076	3.06076	1.05192
contig_11865	14626	2.29414	2.29414	2.0058
contig_11866	12934	1.93281	1.93281	1.40727
contig_11868	18937	1.86166	1.86166	2.46959
contig_1187	18234	1.40279	1.40279	2.32431
contig_11870	11674	0.976137	0.976137	0.94281
contig_11871	23631	0.149823	0.149823	0.149883
contig_11872	7904	2.44661	2.44661	0.461795
contig_11873	9039	1.53021	1.53021	1.89926
contig_11874	6126	1.60074	1.60074	0.652257
contig_11875	6865	0.927029	0.927029	0.472793
contig_11876	12512	0.840155	0.840155	1.46828
contig_11877	7355	0.138792	0.138792	0.194803
contig_11878	14235	1.44018	1.44018	1.33702
contig_1188	8953	0.153698	0.153698	0.231882
contig_11880	12479	1.08322	1.08322	1.50427
contig_11881	9173	1.66153	1.66153	0.635804
contig_11882	7082	1.13993	1.13993	1.13434
contig_11883	6025	1.83591	1.83591	0.407201
contig_11886	10219	1.28116	1.28116	0.58197
contig_11887	10014	2.35239	2.35239	1.65866
contig_11888	11955	0	0	0
contig_1189	13531	1.231	1.231	0.821439
contig_11890	6620	1.13107	1.13107	1.44485
contig_11891	11908	2.94446	2.94446	1.98124
contig_11892	8876	0.99576	0.99576	0.53763
contig_11893	5386	1.89228	1.89228	1.50973
contig_11894	15212	1.92225	1.92225	0.961617
contig_11896	9187	2.0561	2.0561	1.47865
contig_11897	14160	2.11156	2.11156	2.54414
contig_11898	7173	0.775025	0.775025	0.727768
contig_11899	7932	1.96042	1.96042	0.649232
contig_119	14707	5.47455	5.47455	29.7126
contig_1190	5045	1.01553	1.01553	0.761506
contig_11900	9689	1.35161	1.35161	1.1253
contig_11901	15805	1.67997	1.67997	0.901268
contig_11902	6888	0.319828	0.319828	0.433993
contig_11903	12921	1.29536	1.29536	1.79868
contig_11904	23534	1.45655	1.45655	0.523711
contig_11905	9304	2.17653	2.17653	1.20469
contig_11906	15735	1.34309	1.34309	1.01055
contig_11907	7054	0.982474	0.982474	1.00176
contig_11908	7116	1.48493	1.48493	0.736842
contig_11909	20888	0.910647	0.910647	1.17272
contig_1191	8423	2.32515	2.32515	0.531586
contig_11910	6096	2.42684	2.42684	3.2359
contig_11911	5398	0.877477	0.877477	0.542441
contig_11912	8214	0.25124	0.25124	0.188144
contig_11913	10558	2.12279	2.12279	1.744
contig_11914	6087	0.575543	0.575543	0.412142
contig_11915	7027	0.554602	0.554602	0.453594
contig_11916	14478	1.26459	1.26459	0.787846
contig_11917	17227	1.78047	1.78047	0.566343
contig_11918	9466	1.31773	1.31773	0.796529
contig_1192	6808	1.04806	1.04806	0.324859
contig_11920	5573	0.910751	0.910751	1.09907
contig_11921	11958	3.24035	3.24035	2.32547
contig_11922	5926	1.2751	1.2751	0.69018
contig_11923	6125	4.13741	4.13741	13.4062
contig_11924	7756	0.187352	0.187352	0.25222
contig_11925	11494	1.80889	1.80889	0.817738
contig_11926	11141	0.885088	0.885088	1.64175
contig_11927	7452	2.57108	2.57108	0.422773
contig_11928	5899	0.863802	0.863802	0.909578
contig_11929	9709	2.09729	2.09729	0.580217
contig_1193	12026	1.09953	1.09953	1.9014
contig_11930	6095	0.585534	0.585534	0.578523
contig_11931	10913	0.199015	0.199015	0.200106
contig_11932	22473	0.973749	0.973749	1.12196
contig_11933	5838	1.42722	1.42722	0.511697
contig_11934	5505	0.50831	0.50831	0.578711
contig_11935	9107	2.00491	2.00491	1.28983
contig_11936	17270	1.83879	1.83879	1.14118
contig_11937	5904	0.089503	0.089503	0.0814939
contig_11938	17099	0.707357	0.707357	0.823569
contig_11939	9110	0.717299	0.717299	0.402786
contig_1194	10279	1.09063	1.09063	1.09682
contig_11940	7669	0.790398	0.790398	0.633084
contig_11942	9836	1.54987	1.54987	0.821799
contig_11943	7413	0.541236	0.541236	0.513834
contig_11946	6399	2.20963	2.20963	1.3645
contig_11947	18246	0.771994	0.771994	1.77881
contig_11948	9192	0.683035	0.683035	0.769522
contig_11949	8330	0.354768	0.354768	0.228944
contig_1195	105412	4.14901	4.14901	7.13183
contig_11950	5515	0.650513	0.650513	0.665091
contig_11951	6395	2.4189	2.4189	0.574641
contig_11952	43277	0.948408	0.948408	1.17319
contig_11953	9496	0.662208	0.662208	0.850969
contig_11954	20581	2.06094	2.06094	2.1462
contig_11955	21222	1.52615	1.52615	2.3836
contig_11956	21807	1.10745	1.10745	2.16959
contig_11957	9529	0.499947	0.499947	0.56141
contig_11958	9157	0.19829	0.19829	0.158977
contig_11959	6064	0.66723	0.66723	0.700057
contig_1196	9247	1.866	1.866	2.61727
contig_11960	19398	2.08593	2.08593	2.13422
contig_11961	8827	2.18255	2.18255	2.41284
contig_11962	7910	2.22448	2.22448	1.42291
contig_11963	6735	1.42809	1.42809	0.322613
contig_11964	6441	1.79415	1.79415	0.652199
contig_11966	15776	1.36388	1.36388	0.853752
contig_1197	16782	1.41324	1.41324	1.33426
contig_11970	11913	1.92952	1.92952	0.622597
contig_11971	9312	2.04508	2.04508	1.80119
contig_11972	8947	1.85563	1.85563	0.423414
contig_11973	6508	1.86631	1.86631	0.738413
contig_11974	11390	0.844306	0.844306	1.0211
contig_11975	5530	1.16245	1.16245	1.08047
contig_11976	8716	0.233014	0.233014	0.280025
contig_11977	12757	1.96906	1.96906	0.76724
contig_11978	6935	2.98732	2.98732	6.14599
contig_1198	48225	13.5102	13.5102	21.2556
contig_11980	7233	0.690809	0.690809	0.932818
contig_11981	5137	1.67455	1.67455	0.538485
contig_11983	6055	0.0546994	0.0546994	0.0517161
contig_11984	73726	0.998872	0.998872	1.25639
contig_11985	8921	0.548398	0.548398	0.520218
contig_11986	5523	1.88908	1.88908	1.53131
contig_11987	12206	1.59821	1.59821	0.861921
contig_11989	11605	1.21746	1.21746	2.62718
contig_11990	9011	3.07279	3.07279	0.428024
contig_11992	11054	0.320341	0.320341	0.716141
contig_11993	12613	0.200433	0.200433	0.319896
contig_11994	5428	2.35582	2.35582	0.489994
contig_11995	6743	0.759442	0.759442	1.33649
contig_11996	20779	0.921761	0.921761	1.55971
contig_11997	10359	0.955236	0.955236	1.08853
contig_11998	6526	1.48416	1.48416	0.348937
contig_11999	5104	1.80783	1.80783	1.05377
contig_12	142022	2.88458	2.88458	11.8982
contig_120	40648	3.32663	3.32663	13.3668
contig_1200	17956	0.638212	0.638212	0.69805
contig_12000	17214	1.58574	1.58574	0.904919
contig_12002	9428	0.584501	0.584501	0.638472
contig_12003	17849	1.47268	1.47268	1.01246
contig_12004	22850	1.23137	1.23137	0.837749
contig_12005	29988	1.9066	1.9066	4.97816
contig_12006	8608	1.38331	1.38331	1.52092
contig_12007	6020	1.45128	1.45128	0.522653
contig_12008	5620	2.82669	2.82669	2.58324
contig_12009	12602	2.53638	2.53638	3.42988
contig_12010	7800	0.130065	0.130065	0.11316
contig_12011	7707	0.33029	0.33029	0.387198
contig_12012	53488	3.0063	3.0063	3.66959
contig_12013	8945	1.76987	1.76987	0.83536
contig_12014	28341	1.98099	1.98099	2.38676
contig_12015	19452	2.02476	2.02476	2.11486
contig_12016	17677	0.956239	0.956239	0.782756
contig_12017	9399	0.886366	0.886366	0.637658
contig_12018	8452	0.711154	0.711154	0.977233
contig_12019	14955	1.0818	1.0818	0.523028
contig_12020	15076	1.92443	1.92443	1.2096
contig_12022	7994	0.876976	0.876976	1.12988
contig_12023	13215	0.739227	0.739227	1.32786
contig_12025	6543	0.550133	0.550133	0.403668
contig_12026	12187	0.45734	0.45734	0.442578
contig_12027	6024	0.822778	0.822778	0.94642
contig_12028	5089	1.89026	1.89026	0.555374
contig_12029	10033	1.36578	1.36578	1.25144
contig_1203	77105	2.52328	2.52328	5.64156
contig_12030	5358	1.75192	1.75192	2.08785
contig_12031	11222	0.42332	0.42332	0.529742
contig_12032	33270	0.566757	0.566757	1.1661
contig_12033	47838	3.70712	3.70712	11.5369
contig_12035	18274	1.76396	1.76396	0.811584
contig_12036	18361	1.17297	1.17297	1.39314
contig_12038	9611	1.4675	1.4675	2.11558
contig_12039	18748	1.88364	1.88364	2.77088
contig_12040	7245	2.17378	2.17378	0.820808
contig_12041	16774	1.57291	1.57291	0.95034
contig_12042	6004	1.94021	1.94021	1.07994
contig_12043	10967	1.43274	1.43274	0.444728
contig_12044	13401	1.44714	1.44714	2.73321
contig_12047	16414	2.06149	2.06149	0.642154
contig_12048	16879	1.35836	1.35836	0.90001
contig_12049	17042	1.97502	1.97502	1.38546
contig_12051	6614	1.06915	1.06915	0.967059
contig_12053	20357	1.94878	1.94878	2.3941
contig_12055	7113	1.57863	1.57863	0.703257
contig_12056	7234	1.04757	1.04757	0.475925
contig_12057	8383	0.969513	0.969513	0.827447
contig_12058	6531	0.96662	0.96662	0.716272
contig_12059	8100	0.847925	0.847925	0.746379
contig_1206	231008	4.35393	4.35393	7.08384
contig_12060	6363	0.963625	0.963625	0.762692
contig_12061	11979	0.331135	0.331135	0.388875
contig_12062	6192	1.28716	1.28716	0.4845
contig_12063	11905	1.99583	1.99583	1.49365
contig_12064	7442	0.929512	0.929512	0.579573
contig_12065	7529	0.725844	0.725844	0.845014
contig_12066	6889	0.741505	0.741505	0.534532
contig_12067	7579	2.57922	2.57922	1.06173
contig_12068	6726	0.454684	0.454684	0.905176
contig_12069	9038	0.652003	0.652003	0.675491
contig_1207	24551	6.03176	6.03176	7.01694
contig_12070	10038	0.934365	0.934365	0.447724
contig_12071	7585	2.36274	2.36274	3.61349
contig_12072	7187	0.658803	0.658803	1.15264
contig_12073	11180	1.66383	1.66383	0.558174
contig_12076	9005	2.04099	2.04099	0.891747
contig_12077	17711	0.993281	0.993281	1.00769
contig_12078	9045	1.89994	1.89994	0.546997
contig_12079	6978	0.0732279	0.0732279	0.0678775
contig_1208	67721	7.93536	7.93536	58.0397
contig_12080	12167	0.249563	0.249563	0.429645
contig_12081	9108	1.25564	1.25564	0.992824
contig_12082	17630	1.62614	1.62614	1.10854
contig_12083	6786	0.150392	0.150392	0.254073
contig_12084	7369	0.887381	0.887381	0.287267
contig_12085	8330	0.428606	0.428606	0.517298
contig_12086	12182	1.24967	1.24967	0.774184
contig_12087	9565	1.7589	1.7589	0.539479
contig_12088	17819	1.01296	1.01296	1.63424
contig_12089	39983	2.6158	2.6158	3.18206
contig_1209	13233	9.81143	9.81143	7.77718
contig_12090	8290	1.27801	1.27801	1.17884
contig_12091	31303	3.08506	3.08506	5.81358
contig_12092	8662	2.02526	2.02526	1.58005
contig_12093	10531	1.62855	1.62855	1.62849
contig_12094	6276	0.976494	0.976494	0.949369
contig_12095	5383	0.861074	0.861074	0.280194
contig_12096	12983	0.790228	0.790228	1.43631
contig_12097	5182	0.788752	0.788752	0.481093
contig_12098	6429	2.31677	2.31677	0.456344
contig_12099	5942	0.631388	0.631388	0.826405
contig_121	28817	1.21457	1.21457	1.40976
contig_1210	8280	8.39471	8.39471	19.2985
contig_12104	9333	0.217576	0.217576	0.170479
contig_12105	10411	2.76074	2.76074	1.36405
contig_12106	8574	1.30306	1.30306	0.603252
contig_12107	15422	1.35503	1.35503	1.10658
contig_12108	28473	1.89807	1.89807	2.75063
contig_1211	23671	1.53127	1.53127	2.66921
contig_12110	7365	1.10035	1.10035	0.909299
contig_12112	12148	1.07093	1.07093	0.65691
contig_12113	15262	1.78573	1.78573	0.960797
contig_12114	5478	0.441817	0.441817	0.274813
contig_12115	6666	1.35344	1.35344	1.12102
contig_12116	15084	1.36152	1.36152	0.973428
contig_12118	93682	1.69103	1.69103	2.99674
contig_12119	11373	0.673617	0.673617	0.300936
contig_1212	14405	1.99116	1.99116	3.55969
contig_12121	26875	1.1011	1.1011	0.936713
contig_12123	6261	1.87907	1.87907	1.26834
contig_12124	10385	0	0	0
contig_12125	6009	0.0851681	0.0851681	0.0779319
contig_12126	10587	0.930823	0.930823	1.11723
contig_12127	37206	3.5431	3.5431	5.46844
contig_12128	5526	2.1782	2.1782	1.27465
contig_12129	5614	3.2575	3.2575	0.420043
contig_1213	18907	2.32804	2.32804	3.79712
contig_12130	9583	0.64232	0.64232	1.07095
contig_12131	10373	1.64971	1.64971	0.737696
contig_12133	5445	0	0	0
contig_12134	5493	0.280367	0.280367	0.353059
contig_12135	5240	1.5998	1.5998	0.496708
contig_12136	5130	0.543373	0.543373	0.721743
contig_12138	10040	1.00303	1.00303	0.368681
contig_12139	9783	1.72667	1.72667	1.30287
contig_1214	37903	2.45035	2.45035	3.53634
contig_12140	8968	1.14334	1.14334	0.924206
contig_12141	6674	1.42842	1.42842	0.878396
contig_12142	8236	1.779	1.779	0.992236
contig_12143	5576	0.840582	0.840582	0.765895
contig_12144	5550	1.47407	1.47407	1.38548
contig_12145	5016	2.25771	2.25771	0.381267
contig_12146	7137	1.47059	1.47059	1.9125
contig_12148	15640	1.4297	1.4297	1.78698
contig_12149	8438	1.21404	1.21404	0.673159
contig_1215	182442	3.95841	3.95841	5.61946
contig_12150	8066	1.42446	1.42446	1.33448
contig_12151	10510	1.46815	1.46815	1.0833
contig_12152	9610	0.469979	0.469979	0.76606
contig_12153	8097	1.12999	1.12999	1.66049
contig_12154	5884	0.413673	0.413673	0.505286
contig_12155	8092	0.188617	0.188617	0.278514
contig_12156	5454	0.744155	0.744155	0.562281
contig_12157	12926	1.35661	1.35661	1.76237
contig_12158	55839	0.801361	0.801361	0.940231
contig_12159	5165	1.84746	1.84746	0.733998
contig_1216	5275	1.18654	1.18654	0.882457
contig_12160	11806	0.302505	0.302505	0.296649
contig_12161	15337	0	0	0
contig_12162	7550	1.5877	1.5877	2.32533
contig_12163	5614	1.3545	1.3545	1.86102
contig_12164	23880	5.07096	5.07096	6.04307
contig_12165	10905	0.463784	0.463784	0.937179
contig_12166	5944	1.94443	1.94443	0.559323
contig_12167	7236	1.84349	1.84349	0.507433
contig_12168	14880	0.284046	0.284046	0.926596
contig_12169	16202	0.0603663	0.0603663	0.0567228
contig_1217	30617	2.81921	2.81921	2.65977
contig_12170	7343	1.58251	1.58251	1.01382
contig_12171	10208	1.09654	1.09654	1.45937
contig_12173	25294	0.851257	0.851257	2.40246
contig_12174	6830	1.19266	1.19266	2.31254
contig_12175	18210	2.01473	2.01473	3.01115
contig_12176	5046	1.69138	1.69138	0.811182
contig_12177	13377	1.22333	1.22333	1.874
contig_12178	5037	0.43851	0.43851	0.39035
contig_1218	37475	1.97701	1.97701	2.2907
contig_12180	23776	1.84949	1.84949	0.986892
contig_12181	9223	0.714868	0.714868	0.529021
contig_12182	7215	0.374947	0.374947	0.437115
contig_12183	24861	1.91417	1.91417	2.9094
contig_12184	10784	1.59564	1.59564	1.1044
contig_12185	8433	1.91694	1.91694	2.96528
contig_12186	5878	1.32716	1.32716	0.777485
contig_12187	9105	4.20849	4.20849	6.03532
contig_12188	8624	1.4548	1.4548	0.512818
contig_12189	34444	2.48574	2.48574	2.72775
contig_1219	25698	1.80175	1.80175	2.95917
contig_12191	92819	1.2467	1.2467	3.0127
contig_12192	11637	2.07765	2.07765	0.601978
contig_12193	11399	1.61419	1.61419	1.2599
contig_12195	19213	2.51655	2.51655	4.63082
contig_12196	8908	1.95216	1.95216	0.97921
contig_12197	21565	1.73799	1.73799	3.53517
contig_12198	8773	0.866636	0.866636	0.595733
contig_12199	10619	1.28112	1.28112	0.957714
contig_122	7462	3.81783	3.81783	15.3619
contig_1220	14808	1.34848	1.34848	1.28765
contig_12200	7356	0.951707	0.951707	0.89121
contig_12201	32129	2.54107	2.54107	8.72994
contig_12202	8178	1.11435	1.11435	1.07996
contig_12204	12978	1.86085	1.86085	1.50884
contig_12205	19365	1.07406	1.07406	0.973987
contig_12206	9675	0.0583727	0.0583727	0.0549727
contig_12207	12008	0.813291	0.813291	0.655535
contig_12208	13212	1.55512	1.55512	1.32183
contig_12209	12666	1.84732	1.84732	1.29851
contig_1221	71264	1.48023	1.48023	2.85462
contig_12210	12521	1.10193	1.10193	1.12429
contig_12211	10167	1.91784	1.91784	1.20962
contig_12212	9316	1.17532	1.17532	0.941774
contig_12213	10887	2.49884	2.49884	2.58923
contig_12214	35920	1.38826	1.38826	2.61291
contig_12215	8949	0.113195	0.113195	0.100397
contig_12216	9208	0.807021	0.807021	0.50091
contig_12217	6003	0	0	0
contig_12218	9133	0.720695	0.720695	1.59398
contig_12219	41825	4.18865	4.18865	7.93664
contig_1222	26301	1.83224	1.83224	1.70804
contig_12222	32109	2.24259	2.24259	2.48915
contig_12223	13955	0.361246	0.361246	0.555825
contig_12224	10373	1.55874	1.55874	0.321134
contig_12225	8718	1.64099	1.64099	1.75052
contig_12226	6794	1.06036	1.06036	0.900905
contig_12227	5279	1.65334	1.65334	0.837242
contig_12228	9217	1.761	1.761	0.56531
contig_12229	45797	2.90595	2.90595	2.53601
contig_1223	9878	0.953331	0.953331	0.709211
contig_12231	7228	1.60427	1.60427	0.551405
contig_12232	105191	0.671919	0.671919	0.993151
contig_12233	9912	0.86345	0.86345	1.91551
contig_12235	10820	1.1134	1.1134	0.577644
contig_12236	6662	1.90111	1.90111	0.858276
contig_12237	8446	1.45564	1.45564	2.04085
contig_12239	20856	1.99126	1.99126	1.65197
contig_1224	40755	2.32789	2.32789	3.22372
contig_12241	10445	0.531034	0.531034	0.829397
contig_12242	12038	1.95357	1.95357	1.61637
contig_12243	8641	2.1345	2.1345	0.397923
contig_12244	10558	0.709935	0.709935	0.590835
contig_12245	5479	1.51492	1.51492	0.741575
contig_12246	20004	1.58517	1.58517	1.50751
contig_12247	5423	1.4616	1.4616	1.45647
contig_12248	9125	0.556435	0.556435	1.10085
contig_12249	7367	1.08785	1.08785	1.50391
contig_1225	17486	5.28784	5.28784	5.99137
contig_12250	9954	0.356283	0.356283	0.455426
contig_12251	12771	1.34031	1.34031	0.753549
contig_12252	8358	1.62439	1.62439	1.0131
contig_12253	7248	1.91265	1.91265	0.552903
contig_12254	5614	0.625366	0.625366	0.43826
contig_12255	5530	2.37472	2.37472	0.405759
contig_12257	25012	1.43854	1.43854	1.45156
contig_12258	74410	2.63228	2.63228	3.08732
contig_1226	18159	3.48542	3.48542	4.70701
contig_12260	17325	0.770713	0.770713	2.01788
contig_12261	12774	2.2035	2.2035	4.87308
contig_12262	5609	1.53984	1.53984	0.648969
contig_12264	15127	1.99039	1.99039	1.17052
contig_12265	9491	1.78407	1.78407	0.841447
contig_12266	7757	0.31563	0.31563	0.458735
contig_12267	11588	0.436527	0.436527	0.697643
contig_12268	21805	3.17049	3.17049	3.09289
contig_12269	5575	2.6588	2.6588	0.329534
contig_1227	6229	1.08817	1.08817	0.442046
contig_12270	17947	1.62173	1.62173	1.78224
contig_12271	14642	0.0687966	0.0687966	0.0929257
